X,Y,FID,OBJECTID,TFM_ID,TFM_DESC,TFM_TYP_DE,MOVEMENT_T,SITE_DESC,ROAD_NBR,DECLARED_R,LOCAL_ROAD,DATA_SRC_C,DATA_SOURC,TIME_CATEG,YEAR_SINCE,LAST_YEAR,AADT_ALLVE,AADT_TRUCK,PER_TRUCKS
145.127251718735067,-37.7987343,7090,7390,27301,STATION ST S BD N OF BOXLEIGH GV,INTERSECTION,All Moves,STATION ST N OF BOXLEIGH GV,5320,STATION STREET,STATION STREET,MOTSV,Manual,Greater than 10 Years,18,1998,10000,350,0.03
145.105561297543773,-37.7882414,7091,7391,26864,DONCASTER RD NEBD NE OF HIGH ST,INTERSECTION,All Moves,HIGH ST N OF DONCASTER RD,5805,DONCASTER ROAD,DONCASTER ROAD,TMVMT,Manual,Greater than 10 Years,18,1998,11000,330,0.03
145.10399334304617,-38.00834179,7092,7392,11381,BOUNDARY RD N of GOVERNOR RD,INTERSECTION,All Moves,BOUNDARY RD & GOVERNOR RD,9999,Missing Data,BOUNDARY ROAD,TMVMT,Manual,Greater than 10 Years,24,1992,20000,0,0
144.815502103361894,-37.7299847,7093,7393,26317,SUNSHINE AV SE of GREEN GULLY RD,INTERSECTION,All Moves,GREEN GULLY RD & SUNSHINE AV & TAYLORS RD,5530,SUNSHINE AVENUE,SUNSHINE AVENUE,TMVMT,Manual,Greater than 10 Years,19,1997,13000,470,0.04
145.006735303694001,-37.88504539,7094,7394,26973,GLENHUNTLY RD E of ORRONG RD,INTERSECTION,All Moves,GLENHUNTLY RD & ORRONG RD,9999,Missing Data,GLEN HUNTLY ROAD,TMVMT,Manual,Greater than 10 Years,23,1993,6900,0,0
144.880528126604531,-37.6987207,7095,7395,11666,MICKLEHAM RD N BD N of MELROSE DR,UNDEFINED,All Moves,MICKLEHAM RD N OF MELROSE DR,5820,MICKLEHAM ROAD,MICKLEHAM ROAD,TMVMT,Manual,Greater than 10 Years,26,1990,13000,0,0
144.99415674993071,-37.84675889,7096,7396,13454,CHAPEL ST N OF COMMERCIAL RD,INTERSECTION,All Moves,MALVERN RD/CHAPEL ST/COMMERCIAL RD/BRAY ST,9999,Missing Data,CHAPEL STREET,SCATS,Scats,Between 5 and 10 Years,7,2009,6100,0,0
144.316888972150366,-38.3294861,7097,7397,11664,SURFCOAST HWY N of ZEALLY BAY RD,INTERSECTION,All Moves,SURFCOAST HWY & ZEALLY BAY RD,2190,SURFCOAST HIGHWAY,GEELONG ROAD,TMVMT,Manual,Greater than 10 Years,23,1993,4100,0,0
145.052540313955035,-37.85199605,7098,7398,11679,BURKE RD N BD N OF S.E.ARTERIAL,INTERSECTION,All Moves,BURKE RD N OF S.E.ARTERIAL,2000,MONASH FREEWAY,MONASH FREEWAY,TMVMT,Manual,Greater than 10 Years,21,1995,12000,520,0.04
145.521400185069382,-37.65203429,7099,7399,22107,MAROONDAH HWY WBD E OF BADGER CREEK RD,INTERSECTION,All Moves,MAROONDAH HWY E OF BADGER CREEK RD,2720,MAROONDAH HIGHWAY,MAROONDAH HIGHWAY,APARX,Classification,Greater than 10 Years,23,1993,5100,0,0
144.883192866902704,-37.7880736,7100,7400,11394,ROSAMOND RD N of BALLARAT RD,INTERSECTION,All Moves,BALLARAT RD & ROSAMOND RD,9999,Missing Data,ROSAMOND ROAD,TMVMT,Manual,Greater than 10 Years,22,1994,7500,0,0
144.309135159958288,-36.77554664,7101,7601,28348,BENDIGO-REDESDALE RD SE OF RESERVOIR RD,INTERSECTION,All Moves,BENDIGO-REDESDALE RD & RESERVOIR RD,5175,BENDIGO-REDESDALE ROAD,CONDON STREET,TMVMT,Manual,Greater than 10 Years,19,1997,3500,120,0.03
145.06837441187642,-37.75648784,7102,7701,7302,BURGUNDY ST N OF CAPE ST,INTERSECTION,Not representative,BURGUNDY ST/CAPE ST,5818,BELL STREET ROAD,BURGUNDY STREET,SCATS,Scats,Greater than 10 Years,0,0,0,0,0
145.309980898356514,-37.89350225,7103,7201,26657,BURWOOD HWY E of DAWSON ST,INTERSECTION,All Moves,BURWOOD HWY & DAWSON ST,2750,BURWOOD HIGHWAY,BURWOOD HIGHWAY,TMVMT,Manual,Greater than 10 Years,20,1996,17000,0,0
145.104705800253328,-37.9117382,7104,7702,6182,NORTH RD W OF SHAFTON ST,INTERSECTION,All Moves,NORTH RD NR SHAFTON ST,2060,NORTH ROAD HIGHWAY,NORTH ROAD,SCATS,Scats,Between 2 and 5 Years,5,2011,21000,0,0
145.143385601563779,-37.9800959,7105,7602,10939,WESTALL RD SE of ROWAN RD,INTERSECTION,All Moves,ROWAN RD & WESTALL RD,5056,WESTALL ROAD,WESTALL ROAD EX,TMVMT,Manual,Greater than 10 Years,19,1997,0,0,0
145.612577200233858,-37.78153971,7106,7202,22812,WARBURTON HWY EB BTW HODDLE ST & YARRA JUNC.-NOOJEE,INTERSECTION,All Moves,SITE_NO: 220||SITE DESC: WARBURTON HWY BTW HODDLE ST & YARRA JUNC.-NOOJEE,2100,WARBURTON HIGHWAY,WARBURTON HIGHWAY,MOTSV,Manual,Greater than 10 Years,0,0,0,0,0
145.132238783964851,-38.03431722,7107,7703,19650,ENTERPRIZE AVE NE OF WELLS RD,INTERSECTION,All Moves,WELLS RD/ENTERPRIZE AV,9999,Missing Data,ENTERPRIZE AVENUE,SCATS,Scats,Greater than 10 Years,0,0,0,0,0
144.826880365492826,-37.82298662,7108,7704,6628,PRINCES HWY NE OF LITTLE BOUNDARY RD,INTERSECTION,All Moves,PRINCES HWY/LITTLE BOUNDARY RD,2500,PRINCES HIGHWAY WEST,GEELONG ROAD,SCATS,Scats,Between 2 and 5 Years,3,2013,28000,0,0
144.889862304470938,-37.71343439,7109,7603,22810,TULLA/MORELAND RD OUTBOUND,INTERSECTION,All Moves,SVO_Map_LTD:444||SITE DESC: WRR 200 M NTH OF BOUNDARY RD,9999,Missing Data,DROMANA AVENUE,INDET,Freeway Data Station,Greater than 10 Years,0,0,0,0,0
145.071034027984808,-37.79270991,7110,7203,26858,DONCASTER RD E BD E OF BULLEEN RD,INTERSECTION,All Moves,BULLEEN RD NNE OF DONCASTER RD,5805,DONCASTER ROAD,DONCASTER ROAD,TMVMT,Manual,Greater than 10 Years,18,1998,9200,250,0.03
146.404605374999363,-38.24255146,7111,7705,6972,PRINCES FWY EAST E BD BTWN LOY YANG-MORWELL RD & MONASH WAY,MIDBLOCK,All Moves,PRINCES FWY EAST BTWN LOY YANG-MORWELL RD & MONASH WAY,2510,PRINCES FREEWAY EAST,PRINCES FREEWAY,APARX,Classification,Between 2 and 5 Years,3,2013,8200,1200,0.16
144.384566363860387,-38.1684132,7112,7604,11415,BOUNDARY RD N BD N OF BELLARINE HWY,INTERSECTION,All Moves,BOUNDARY RD N OF BELLARINE HWY,5896,BELMONT-NEWCOMB ROAD,BOUNDARY ROAD,TMVMT,Manual,Greater than 10 Years,19,1997,3500,90,0.03
144.792040502653066,-37.7816859,7113,7204,10922,FORREST RD E BD E of FITZGERALD RD,INTERSECTION,All Moves,FORREST RD E OF FITZGERALD RD,9999,Missing Data,FORREST STREET,TMVMT,Manual,Greater than 10 Years,19,1997,2800,120,0.04
145.049627687666089,-37.731653,7114,7706,6597,WATERDALE RD 50M AFTER LILLIMUR AVE,INTERSECTION,Scheduled PubTpt Bus flow,WATERDALE RD 50M AFTER LILLIMUR AVE,5744,WATERDALE ROAD,WATERDALE ROAD,PUBTT,Other,Greater than 10 Years,0,0,0,0,0
145.437839394621619,-35.92546085,7115,7605,22853,MURRAY VALLEY HWY W BD E OF GOULBURN VALLEY HWY,INTERSECTION,All Moves,ROCKLIFFS RD LEFT TURN TO MURRAY VALLEY HWY,2640,GOULBURN VALLEY HIGHWAY,MURRAY VALLEY HIGHWAY,MOTSV,Manual,Greater than 10 Years,0,0,0,0,0
145.036995015550133,-37.90355737,7116,7707,7360,NORTH RD E OF GLEN ORME AV,INTERSECTION,All Moves,GLEN ORME AV & NORTH RD,2060,NORTH ROAD HIGHWAY,NORTH ROAD,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0
145.063308602039484,-37.78482388,7117,7205,22655,EFWY/BURKE RD EAST INBOUND,INTERSECTION,All Moves,SVO_Map_LTD:39||SITE DESC: EFWY/CHANDLER HWY EAST,2830,EASTERN FREEWAY,EASTERN FREEWAY,INDET,Freeway Data Station,Between 2 and 5 Years,2,2014,66000,0,0
145.101624312450667,-38.1659846,7118,7801,10690,NEPEAN HWY NE of HUMPHRIES RD,INTERSECTION,All Moves,HUMPHRIES RD & NEPEAN HWY & OLD MORNINGTON RD,2660,NEPEAN HIGHWAY,NEPEAN HIGHWAY,TMVMT,Manual,Greater than 10 Years,28,1988,15000,0,0
144.338103804910958,-38.13957529,7119,7606,26967,ALBERT ST E of SHANNON AVE,INTERSECTION,All Moves,ALBERT ST & SHANNON AVE,9999,Missing Data,ALBERT STREET,TMVMT,Manual,Greater than 10 Years,24,1992,1100,40,0.04
144.844396203518897,-38.3703057,7120,7206,21113,POINT NEPEAN RD W BD W OF ROMNEY AV,INTERSECTION,All Moves,POINT NEPEAN RD W OF ROMNEY AV,4034,POINT NEPEAN ROAD,POINT NEPEAN ROAD,APARX,Classification,Greater than 10 Years,17,1999,9300,0,0
145.071132475522489,-37.79193429,7121,7708,7215,BULLEEN RD NE BD BTWN DONCASTER RD & LEONIS AVE,INTERSECTION,Scheduled PubTpt Bus flow,BULLEEN RD NBTWN DONCASTER RD & LEONIS AVE,5363,BULLEEN ROAD,BULLEEN ROAD,PUBTT,Other,Greater than 10 Years,0,0,0,0,0
145.006284203794735,-37.92958528,7122,7802,27716,SOUTH RD E of HAMPTON ST,INTERSECTION,All Moves,HAMPTON ST & SOUTH RD,5845,SOUTH ROAD,SOUTH ROAD,TMVMT,Manual,Greater than 10 Years,27,1989,10000,0,0
144.966900789332527,-37.82612168,7123,7607,26309,GRANT ST SWBD NE OF STURT ST,INTERSECTION,All Moves,GRANT ST & STURT ST & WEST GATE FWY,9999,Missing Data,GRANT STREET,TMVMT,Manual,Greater than 10 Years,23,1993,6100,170,0.03
145.109599782280952,-38.03836456,7124,7401,27668,EDITHVALE RD NE OF STATION ST,INTERSECTION,All Moves,NEPEAN HWY/EDITHVALE RD/STATION ST,5797,SPRINGVALE ROAD,EDITHVALE ROAD,SCATS,Scats,Between 2 and 5 Years,4,2012,4200,0,0
145.142204639984755,-37.7975054,7125,7207,23502,MIDDLEBOROUGH_RD N of EASTERN_FWY E BD RAMPS,INTERSECTION,All Moves,EASTERN FWY/MIDDLEBOROUGH RD/WETHERBY RD,5803,DONCASTER-MORDIALLOC ROAD,MIDDLEBOROUGH ROAD,SCATS,Scats,Greater than 10 Years,18,1998,12000,0,0
145.166934864633333,-37.87384409,7126,7803,9639,SPRINGVALE ROAD NO of HIGH STREET ROAD,INTERSECTION,All Moves,HIGH STREET RD & SPRINGVALE RD,2400,STATE (BELL/SPRINGVALE) HIGHWAY,SPRINGVALE ROAD,TMVMT,Manual,Greater than 10 Years,28,1988,26000,1700,0.06
145.090107050606832,-37.70258218,7127,7608,9851,GREENSBOROUGH HWY N of GRIMSHAW ST,INTERSECTION,All Moves,GREENSBOROUGH HWY & GRIMSHAW ST,2850,GREENSBOROUGH HIGHWAY,GREENSBOROUGH HIGHWAY,TMVMT,Manual,Greater than 10 Years,22,1994,14000,660,0.04
144.994332414869035,-37.93325409,7128,7208,24359,BEACH RD SB BTW NEW ST & ORLANDO ST,MIDBLOCK,All Moves,BEACH RD BTW NEW ST & ORLANDO ST,5840,BEACH ROAD,BEACH ROAD,APCLM,Permanent Classification,Between 2 and 5 Years,2,2014,12000,0,0
144.941391958132783,-37.83962058,7129,7804,6133,BAY ST 70M BEFORE GRAHAM ST,INTERSECTION,Scheduled PubTpt Bus flow,BAY ST 70M BEFORE GRAHAM ST,5738,BAY STREET,BAY STREET,PUBTT,Other,Greater than 10 Years,0,0,0,0,0
144.98755170516165,-37.78008618,7130,7609,26981,HOLDEN ST E of ST GEORGES RD,INTERSECTION,All Moves,HOLDEN ST & ST GEORGES RD,9999,Missing Data,HOLDEN STREET,TMVMT,Manual,Greater than 10 Years,22,1994,3900,0,0
144.994365805346774,-37.79587975,7131,7209,27795,EASTERN FWY OFFRAMP E of HODDLE ST,INTERSECTION,Off Ramp,EASTERN FWY & HODDLE ST,7559,2830R 2080B,EASTERN IN-HODDLE RAMP OF,TMVMT,Manual,Greater than 10 Years,22,1994,19000,530,0.03
145.083874496022531,-37.9167546,7132,7805,6001,WARRIGAL RD S BD BTW NORTH RD & BIRDWOOD ST,MIDBLOCK,All Moves,WARRIGAL RD BTW NORTH RD & BIRDWOOD ST,2070,WARRIGAL HIGHWAY,WARRIGAL ROAD,APARX,Classification,Greater than 10 Years,0,0,0,0,0
145.069267479083948,-37.67961972,7133,7610,28196,MELBOURNE WATER AC E BD E of PLENTY RD,INTERSECTION,All Moves,PLENTY RD N OF MC KIMMIES RD,5814,MAIN WHITTLESEA ROAD,PLENTY ROAD,TMVMT,Manual,Greater than 10 Years,23,1993,20,0,0.05
144.850227397958861,-37.72462479,7134,7210,26318,FULLARTON RD E BD E of KEILOR PARK DR,INTERSECTION,All Moves,KEILOR PARK DR N OF FULLARTON RD,9999,Missing Data,FULLARTON ROAD,TMVMT,Manual,Greater than 10 Years,19,1997,2700,210,0.08
145.024428353427197,-37.7342129,7135,7806,6145,ALBERT ST 50M AFTER MALPAS ST,INTERSECTION,Scheduled PubTpt Bus flow,ALBERT ST 50M AFTER MALPAS ST,2140,PLENTY VALLEY HIGHWAY,ALBERT STREET,PUBTT,Other,Greater than 10 Years,0,0,0,0,0
145.432917804156574,-35.92545553,7136,7611,28156,MURRAY VALLEY HWY E of GOULBURN VALLEY HW,INTERSECTION,All Moves,GOULBURN VALLEY HW & MURRAY VALLEY HWY,2640,GOULBURN VALLEY HIGHWAY,MURRAY VALLEY HIGHWAY,TMVMT,Manual,Greater than 10 Years,20,1996,0,0,0
145.052713228293641,-37.85224545,7137,7211,27849,S.E.ARTERIAL SE OF BURKE RD,INTERSECTION,All Moves,BURKE RD & S.E. ARTERIAL (GENERATED),2000,MONASH FREEWAY,MONASH FREEWAY,TMVMT,Manual,Greater than 10 Years,21,1995,45000,4200,0.09
144.986968215144884,-37.88269706,7138,7807,7218,GLEN HUNTLY RD W BD BTWN ST KILDA ST & BROADWAY,INTERSECTION,Scheduled PubTpt Bus flow,GLEN HUNTLY RD BTWN ST KILDA ST & BROADWAY,5297,GLENHUNTLY ROAD,GLEN HUNTLY ROAD,PUBTT,Other,Greater than 10 Years,0,0,0,0,0
145.282902818791825,-38.1124235,7139,7612,10657,HIGH_ST N OF SLADEN_ST,INTERSECTION,All Moves,SOUTH GIPPSLAND HWY/SLADEN ST/HIGH ST,2580,SOUTH GIPPSLAND HIGHWAY,SOUTH GIPPSLAND HIGHWAY,SCATS,Scats,Less than 2 Years,1,2015,13000,0,0
145.057118319120917,-37.9577633,7140,7212,9582,CHESTERVILLE RD N OF ARGUS ST,INTERSECTION,All Moves,CHESTERVILLE RD/ARGUS ST/TENNYSON ST,5317,CHESTERVILLE ROAD,CHESTERVILLE ROAD,SCATS,Scats,Less than 2 Years,0,2016,10000,0,0
145.22974770271739,-37.78399057,7141,7808,7467,MILNE RD 15M BEFORE JOSEPH CT,INTERSECTION,Scheduled PubTpt Bus flow,MILNE RD 15M BEFORE JOSEPH CT,9999,Missing Data,MILNE ROAD,PUBTT,Other,Greater than 10 Years,0,0,0,0,0
145.177185649397728,-37.81306073,7142,7613,24271,SPRINGFIELD RD NE OF SPRINGVALE RD,INTERSECTION,All Moves,SPRINGVALE RD/SPRINGFIELD RD,9999,Missing Data,SPRINGFIELD ROAD,SCATS,Scats,Less than 2 Years,1,2015,0,0,0
145.028105895917633,-38.30339849,7143,7213,27701,MORN. PENIN. FWY NEBD SW OF NEPEAN HWY,UNDEFINED,All Moves,MORN. PENIN. FWY SSW OF NEPEAN HWY,2600,MORNINGTON PENINSULA FREEWAY,MORNINGTON PENINSULA FREEWAY,APARX,Classification,Greater than 10 Years,23,1993,8800,0,0
145.204072719010526,-38.0219825,7144,7809,6365,HAMMOND RD AT BROOKS DR,INTERSECTION,Scheduled PubTpt Bus flow,HAMMOND RD AT BROOKS DR,9999,Missing Data,HAMMOND ROAD,PUBTT,Other,Greater than 10 Years,0,0,0,0,0
145.045379825561611,-37.85094095,7145,7614,26659,CARROLL CR E BD E OF TOORONGA RD,INTERSECTION,All Moves,TOORONGA RD N OF CARROLL CR,9999,Missing Data,CARROLL CRESCENT,TMVMT,Manual,Greater than 10 Years,19,1997,2000,120,0.06
144.786323701351506,-37.82812158,7146,7214,28147,DOHERTYS RD E BD E of FITZGERALD RD,INTERSECTION,All Moves,FITZGERALD RD N OF DOHERTYS RD,5449,DOHERTYS ROAD,DOHERTYS ROAD,TMVMT,Manual,Greater than 10 Years,25,1991,5300,730,0.14
144.987359815430096,-37.8342617,7147,7810,6152,PUNT RD S BD BTWN ALEXANDRA AV & DOMAIN RD,INTERSECTION,Scheduled PubTpt Bus flow,PUNT RD BTWN ALEXANDRA AV & DOMAIN RD,2080,HODDLE HIGHWAY,PUNT ROAD,PUBTT,Other,Greater than 10 Years,0,0,0,0,0
145.07833979940736,-37.886262,7148,7615,11688,CHADSTONE RD N of PRINCES HWY,INTERSECTION,All Moves,CHADSTONE RD & POATH RD & PRINCES HWY,9999,Missing Data,CHADSTONE ROAD,TMVMT,Manual,Greater than 10 Years,19,1997,7000,90,0.01
145.022066804141645,-37.65178499,7149,7215,28226,COOPER ST W BD E OF DUFFY ST,INTERSECTION,All Moves,COOPER ST E OF DUFFY ST,5606,COOPER STREET,COOPER STREET,APARX,Classification,Greater than 10 Years,21,1995,12000,0,0
145.270376555036904,-37.84300669,7150,7811,19587,SCORESBY RD N OF POWER RD,INTERSECTION,All Moves,SCORESBY RD/POWER RD/STATION ST,5422,CROYDON-SCORESBY ROAD,SCORESBY ROAD,SCATS,Scats,Greater than 10 Years,0,0,0,0,0
144.812545415530792,-37.76043042,7151,7402,7632,FURLONG RD E of ST ALBANS RD,INTERSECTION,All Moves,FURLONG RD & ST ALBANS RD,5215,FURLONG ROAD,FURLONG ROAD,TMVMT,Manual,Greater than 10 Years,19,1997,7300,360,0.05
145.045722398825575,-37.79138878,7152,7709,5790,KILBY RD AT PAGE AVE,INTERSECTION,Scheduled PubTpt Bus flow,KILBY RD AT PAGE AVE,9999,Missing Data,KILBY ROAD,PUBTT,Other,Greater than 10 Years,0,0,0,0,0
144.978344225595521,-37.7785134,7153,7901,9893,NICHOLSON ST N OF BRUNSWICK RD,INTERSECTION,All Moves,BRUNSWICK RD/NICHOLSON ST/HOLDEN ST,5736,NICHOLSON STREET,NICHOLSON STREET,SCATS,Scats,Less than 2 Years,0,2016,10000,0,0
145.147573533188705,-37.9754527,7154,7616,29382,SPRINGVALE RD S BD S OF HAROLD RD,INTERSECTION,All Moves,SPRINGVALE RD S OF HAROLD RD,2400,STATE (BELL/SPRINGVALE) HIGHWAY,SPRINGVALE ROAD,APARX,Classification,Greater than 10 Years,21,1995,14000,0,0
145.054050789187983,-37.8453211,7155,7216,9091,BURKE RD N OF TOORAK RD,INTERSECTION,All Moves,BURKE RD/TOORAK RD,5874,BURKE ROAD,BURKE ROAD,SCATS,Scats,Less than 2 Years,0,2016,12000,0,0
145.069284915043113,-37.75975883,7156,7812,20101,BANKSIA ST E OF LOWER HEIDELBERG RD,INTERSECTION,All Moves,BANKSIA ST/LOWER HEIDELBERG RD,2400,STATE (BELL/SPRINGVALE) HIGHWAY,BANKSIA STREET,SCATS,Scats,Greater than 10 Years,0,0,0,0,0
145.065038238212793,-37.99169296,7157,7403,22213,BEACH RD W bd btwn Charman Road and Sea Pde,INTERSECTION,All Moves,SITE_NO: 4||SITE DESC: BEACH RD BTWN CHARMAN ROAD AND SEA PDE,5840,BEACH ROAD,BEACH ROAD,MOTSV,Manual,Greater than 10 Years,0,0,0,0,0
145.007064512369396,-37.82668464,7158,7710,20552,SWAN STREET W Bd btwn COPPIN STREET AND BURNLEY STREET,INTERSECTION,All Moves,SITE_NO: 78||SITE DESC: SWAN STREET BTWN COPPIN STREET AND BURNLEY STREET,5287,SWAN STREET,SWAN STREET,MOTSV,Manual,Greater than 10 Years,0,0,0,0,0
145.032018395099726,-37.8411025,7159,7902,9613,GLENFERRIE RD N of MONARO RD,INTERSECTION,All Moves,GLENFERRIE RD & MONARO RD,5310,GLENFERRIE ROAD,GLENFERRIE ROAD,TMVMT,Manual,Greater than 10 Years,29,1987,10000,0,0
144.309000335657913,-36.77485885,7160,7617,7652,RESERVOIR RD NE OF BENDIGO-REDESDALE RD,INTERSECTION,All Moves,BENDIGO-REDESDALE RD & RESERVOIR RD,5224,STRATHDALE-WHITE HILLS ROAD,RESERVOIR ROAD,TMVMT,Manual,Greater than 10 Years,19,1997,1900,60,0.03
144.959548523627916,-37.83078679,7161,7217,26927,CLARENDON ST SE of YORK ST,INTERSECTION,All Moves,CLARENDON ST & YORK ST,5318,CLARENDON STREET,CLARENDON STREET,TMVMT,Manual,Greater than 10 Years,29,1987,11000,410,0.04
145.046098323564109,-37.71288008,7162,7813,20595,PLENTY RD NE OF MAIN DR,INTERSECTION,All Moves,PLENTY RD/MAIN DR,2140,PLENTY VALLEY HIGHWAY,PLENTY ROAD,SCATS,Scats,Greater than 10 Years,0,0,0,0,0
144.988778478270888,-37.8249532,7163,7404,28278,PUNT RD N BD S OF SWAN ST,INTERSECTION,All Moves,PUNT RD S OF SWAN ST,2080,HODDLE HIGHWAY,PUNT ROAD,MOTSV,Manual,Greater than 10 Years,19,1997,46000,1200,0.03
144.988807112555747,-37.82481039,7164,7711,7220,PUNT RD 10M BEFORE SWAN ST,INTERSECTION,Scheduled PubTpt Bus flow,PUNT RD 10M BEFORE SWAN ST,2080,HODDLE HIGHWAY,PUNT ROAD,PUBTT,Other,Greater than 10 Years,0,0,0,0,0
144.959117209066136,-37.8359377,7165,7903,9604,PARK ST NE of CECIL ST,INTERSECTION,All Moves,CECIL ST & PARK ST,9999,Missing Data,CECIL STREET,TMVMT,Manual,Greater than 10 Years,29,1987,9000,0,0
145.146122450251966,-37.7735518,7166,7618,26855,VICTORIA ST S OF KING ST,INTERSECTION,All Moves,KING STREET & VICTORIA STREET,5803,DONCASTER-MORDIALLOC ROAD,VICTORIA STREET,TMVMT,Manual,Greater than 10 Years,18,1998,5700,200,0.04
145.083505299761896,-37.80353771,7167,7405,27816,BELMORE RD E OF BALWYN RD,INTERSECTION,All Moves,BALWYN RD & BELMORE RD,5964,BELMORE ROAD,BELMORE ROAD,TMVMT,Manual,Greater than 10 Years,18,1998,8900,290,0.03
144.996375396342842,-37.8837789,7168,7712,6890,GLEN HUNTLY RD AT NEPEAN HWY,INTERSECTION,Scheduled PubTpt Bus flow,GLEN HUNTLY RD AT NEPEAN HWY,5297,GLENHUNTLY ROAD,GLEN HUNTLY ROAD,PUBTT,Other,Greater than 10 Years,0,0,0,0,0
144.811904318236088,-37.72606868,7169,7904,24582,SUNSHINE AVE SE of ODESSA AVE,INTERSECTION,All Moves,ODDESSA AVE & SUNSHINE AVE,5530,SUNSHINE AVENUE,SUNSHINE AVENUE,TMVMT,Manual,Greater than 10 Years,29,1987,2500,0,0
144.88410768569895,-37.6815891,7170,7218,25199,BROADMEADOWS RD E of MICKLEHAM RD,INTERSECTION,All Moves,BROADMEADOWS RD & MICKLEHAM RD,5820,MICKLEHAM ROAD,BROADMEADOWS ROAD DV,TMVMT,Manual,Greater than 10 Years,27,1989,17000,0,0
145.172704081738772,-37.94759192,7171,7814,6621,CEMETERY EXIT NE OF PRINCES HWY,INTERSECTION,Left Missing,PRINCES HWY/CORRIGAN RD/CEMETERY EXIT,2510,PRINCES HIGHWAY EAST,PRINCES HIGHWAY,SCATS,Scats,Between 2 and 5 Years,4,2012,1000,0,0
145.004453270286689,-37.79423713,7172,7619,27643,EASTERN FWY E BD W OF YARRA BEND RD,INTERSECTION,All Moves,EASTERN FWY W OF YARRA BEND RD,2830,EASTERN FREEWAY,EASTERN FREEWAY,MOTSV,Manual,Greater than 10 Years,0,0,0,0,0
146.772835588446753,-36.58740839,7173,7406,22600,HAPPY VALLEY RD W BD 1.2K E OF GREAT ALPINE RD @ 0.8K FROM GREAT ALPINE RD,MIDBLOCK,All Moves,HAPPY VALLEY RD 1.2K E OF GREAT ALPINE RD @ 0.8K FROM GREAT ALPINE RD,5470,HAPPY VALLEY ROAD,HAPPY VALLEY ROAD,APARX,Classification,Between 2 and 5 Years,2,2014,350,30,0.11
145.109825868325998,-37.70667277,7174,7713,5795,PARA RD AT PATERSON CRES,INTERSECTION,Scheduled PubTpt Bus flow,PARA RD AT PATERSON CRES,5719,PARA ROAD,PARA ROAD,PUBTT,Other,Greater than 10 Years,0,0,0,0,0
144.965871339137607,-37.80797139,7175,7905,6262,RUSSELL ST NW BD NW OF LATROBE ST,INTERSECTION,All Moves,RUSSELL ST NNW OF LATROBE ST,9999,Missing Data,RUSSELL STREET,MOTSV,Manual,Between 2 and 5 Years,5,2011,10000,470,0.05
144.983754093754101,-37.8532237,7176,7219,12722,PUNT RD N OF UNION ST,INTERSECTION,All Moves,PUNT RD/UNION ST,2080,HODDLE HIGHWAY,PUNT ROAD,SCATS,Scats,Less than 2 Years,0,2016,17000,0,0
144.979722705603365,-37.7704233,7177,7815,7122,NICHOLSON ST N OF VICTORIA ST,INTERSECTION,All Moves,NICHOLSON ST & VICTORIA ST,5736,NICHOLSON STREET,NICHOLSON STREET,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0
147.068169543375603,-38.10469044,7178,7407,7657,PRINCES HWY N OF MACARTHUR ST,INTERSECTION,All Moves,MACARTHUR ST SALE & PRINCES HWY,2510,PRINCES HIGHWAY EAST,YORK STREET,TMVMT,Manual,Greater than 10 Years,18,1998,6700,290,0.04
144.981810845454646,-37.86391959,7179,7714,7030,BARKLY ST 30M AFTER INKERMAN ST,INTERSECTION,Scheduled PubTpt Bus flow,BARKLY ST 30M AFTER INKERMAN ST,5850,HODDLE MAIN ROAD,BARKLY STREET,PUBTT,Other,Greater than 10 Years,0,0,0,0,0
144.860916040364714,-37.68024217,7180,7906,6184,MELROSE DR NW OF APAC DR,INTERSECTION,All Moves,MELROSE DR/APAC DR,9999,Missing Data,MELROSE DRIVE ALT,SCATS,Scats,Greater than 10 Years,0,0,0,0,0
145.234777787802841,-37.7989598,7181,7620,14076,WARRANDYTE RD N OF WONGA RD,INTERSECTION,All Moves,WARRANDYTE RD/WONGA RD,5806,RINGWOOD-WARRANDYTE ROAD,WARRANDYTE ROAD,SCATS,Scats,Between 5 and 10 Years,8,2008,9300,0,0
145.079618522650406,-37.7288626,7182,7220,12982,GREENSBOROUGH RD N OF ERSKINE RD,INTERSECTION,All Moves,GREENSBOROUGH RD/ERSKINE RD,2850,GREENSBOROUGH HIGHWAY,GREENSBOROUGH ROAD,SCATS,Scats,Greater than 10 Years,14,2002,25000,0,0
145.431816552481223,-36.2764685,7183,7408,24048,GOULBURN VALLEY HWY NEBD THRU MVMNT TO KATAMATITE-SHEPPARTON RD,INTERSECTION,Incomplete Through,GOULBURN VALLEY HWY LEFT TURN TO KATAMATITE-SHEPPARTON RD,2640,GOULBURN VALLEY HIGHWAY,GOULBURN VALLEY HIGHWAY,MOTSV,Manual,Greater than 10 Years,0,0,0,0,0
144.946344080498932,-37.82133265,7184,7816,5818,NAVIGATION DR N OF COLLINS ST,INTERSECTION,All Moves,COLLINS ST/NAVIGATION DR,9999,Missing Data,COLLINS STREET,SCATS,Scats,Greater than 10 Years,0,0,0,0,0
